Port_Key,Port_Name,Country_Key
4295,Port of Prince Rupert,76
4296,Port of Progreso,76
4297,Port of Qingdao,76
4298,Port of Richards Bay,76
4299,Port of Rijeka,76
4300,Port of Rio Haina (Haina Occidental Port),76
4301,Port of Rotterdam,76
4302,Port of Saint John,76
4303,Port of Salalah,76
4304,Port of Salvador,76
4305,Port of Samsun,76
4306,"Port of San Juan, Puerto Rico",76
4307,Port of Santa Fe,76
4308,Port of Santa Marta,76
4309,"Port of Savannah, Georgia",76
4310,Port of Sepetiba,76
4311,"Port of SetÃºbal, Setubal",76
4312,Port of Sharjah,76
4313,Port of Shenzhen,76
4314,Port of Singapore,76
4315,Port of Soyo,76
4316,Port of Split - Adriatic Gate Container Terminal,76
4317,Port of Suzhou,76
4318,"Port of Tanjung Mas, Semarang",76
4319,"Port of Tanjung Perak, Surabaya",76
4320,Port of Taranto,76
4321,Port of Tarragona,76
4322,Port of Tauranga,76
4323,Port of TekirdaÄŸ,76
4324,Port of Tianjin,76
4325,"Port of Tilbury, London",76
4326,"Port of Tincan, Lagos",76
4327,Port of Trieste,76
4328,Port of Tripoli,76
4329,"Port of Trisakti, Banjarmasin",76
4330,Port of Valencia,76
4331,Port of Valletta,76
4332,Port of Veracruz,76
4333,Port of Visakhapatnam,76
4334,Port of Vitoria,76
4335,"Port of Vladivostok, Free port of Vladivostok",76
4336,Port of Volos,76
4337,"Port of Wilmington, North Carolina",76
4338,Port of Xiamen,76
4339,Port of Yantai,76
4340,Port of Yingkou,76
4341,Port Said - East Terminal,76
4342,"PortMiami, Miami, Florida",76
4343,Ports of Stockholm,76
4344,Portsmouth,76
4345,Qasim International container terminal,76
4346,"Red Hook Marine Terminal, Brooklyn, New York",76
4347,Riyadh Dry Port,76
4348,"Royal Portbury Dock, Bristol",76
4349,Saigon Port,76
4350,Sapangar Container Port,76
4351,SOHAR Port,76
4352,South Asia Pakistan terminals,76
4353,"Tenau Port, Kupang",76
4354,Toamasina Autonomous Port,76
4355,"Virginia Inland Port, Front Royal, Virginia",76
4356,"Vostochny Port, Vrangel",76
4357,Aalborg,77
4358,Aarhus,77
4359,Abu Dhabi,77
4360,Alexandria Port,77
4361,"APM Terminals, Portsmouth, Virginia",77
4362,"Bayport Terminal, Houston, Texas",77
4363,Cayenne (French Guiana),77
4364,"CentrePort Wellington, Wellington Harbour",77
4365,Copenhagen MalmÃ¶ Port,77
4366,Da Nang,77
4367,Damietta,77
4368,DCT GdaÅ„sk,77
4369,Dublin Port,77
4370,"Dwikora Harbour, Pontianak",77
4371,Fredericia,77
4372,Freeport of Riga,77
4373,Fujairah Port,77
4374,Grangemouth,77
4375,Gwader Port,77
4376,Hai Phong,77
4377,Havana Harbor,77
4378,"Helen Delich Bentley Port of Baltimore, Maryland",77
4379,"Howland Hook Marine Terminal, Staten Island, New York",77
4380,Jeddah Seaport,77
4381,Kalundborg,77
4382,Karachi International container terminal,77
4383,Karachi Port,77
4384,"King Abdul Aziz Sea Port, Dammam",77
4385,"Kingston Container Terminal (Port of Kingston), Kingston",77
4386,LÃ¼beck Hafen-Gesellschaft,77
4387,London Gateway,77
4388,London Thamesport,77
4389,Louisiana International Gulf Transfer Terminal Regional Center,77
4390,"Lyttleton Port, Lyttleton",77
4391,"Malta Freeport, Birzebbuga",77
4392,Manzanillo International Terminal,77
4393,Marseille-Fos Port,77
4394,Multimodal Caucedo Port,77
4395,Nantes â€“ Saint Nazaire Port,77
4396,Napier Port,77
4397,"Newport News Marine Terminal, Newport News, Virginia",77
4398,"Norfolk International Terminals, Norfolk, Virginia",77
4399,PAKISTAN INTERNATIONAL BULK TERMINAL LIMITED,77
4400,Pakistan International Container Terminal,77
4401,PEARL TCDT,77
4402,Penang Port,77
4403,"Port Chalmers, Dunedin",77
4404,"Port Everglades, Florida",77
4405,Port Metro Vancouver,77
4406,Port Nelson,77
4407,"Port Newark-Elizabeth Marine Terminal, New Jersey",77
4408,Port of Ä°skenderun,77
4409,Port of Ä°zmir,77
4410,Port of Adelaide,77
4411,"Port of AlcÃ¢ntara, Lisbon",77
4412,Port of Alexandroupoli,77
4413,Port of Algeciras,77
4414,Port of Algiers,77
4415,Port of AliaÄŸa,77
4416,Port of Altamira,77
4417,Port of AmbarlÄ±,77
4418,Port of Amboim,77
4419,Port of Amsterdam,77
4420,"Port of Anchorage, Alaska",77
4421,Port of Antofagasta,77
4422,Port of Antwerp,77
4423,"Port of Apapa, Lagos",77
4424,Port of Aqaba,77
4425,Port of Ashdod,77
4426,Port of Balboa,77
4427,Port of Bandar-kohemini,77
4428,"Port of Barranquilla, Cartagena",77
4429,Port of Beira,77
4430,Port of Beirut,77
4431,"Port of Belawan, Medan",77
4432,Port of Belfast,77
4433,Port of Bergen,77
4434,Port of Bilbao,77
4435,"Port of Boston, Massachusetts",77
4436,Port of Bremen/Bremerhaven,77
4437,Port of Brisbane,77
4438,Port of Busan,77
4439,Port of Cabinda,77
4440,"Port of Callao, Lima",77
4441,Port of Cape Town,77
4442,Port of Centro,77
4443,"Port of Charleston, South Carolina",77
4444,Port of Civitavecchia,77
4445,Port of Colombo,77
4446,Port of Cork,77
4447,Port of Coronel,77
4448,"Port of CristÃ³bal, ColÃ³n",77
4449,Port of Dakar,77
4450,Port of Dar Es Salaam,77
4451,Port of Djen Djen,77
4452,Port of Djibouti,77
4453,Port of Dubai,77
4454,Port of Durban,77
4455,Port of Durres,77
4456,Port of Eilat,77
4457,Port of Ensenada,77
4458,Port of Felixstowe,77
4459,Port of Foshan,77
4460,Port of Fremantle,77
4461,"Port of Galveston, Texas",77
4462,"Port of Gemlik, Gemlik",77
4463,Port of Germersheim,77
4464,Port of Gothenburg,77
4465,Port of Guangzhou,77
4466,Port of Haifa,77
4467,Port of Halifax,77
4468,Port of Hamad,77
4469,Port of Hamina-Kotka,77
4470,Port of Hazira,77
4471,Port of Helsinki,77
4472,Port of Heraklion,77
4473,Port of Hong Kong,77
4474,"Port of Honolulu, Hawaii",77
4475,"Port of Hueneme, California",77
4476,Port of Immingham,77
4477,Port of Incheon,77
4478,Port of Iquique,77
4479,Port of Izmit,77
4480,Port of Jubail (King Fahad Industrial Port),77
4481,Port of Kakinada,77
4482,Port of Kaohsiung,77
4483,Port of Kavala,77
4484,Port of Khor Fakkan,77
4485,Port of KlaipÄ—da,77
4486,Port of Kobe,77
4487,Port of Kocaeli,77
4488,Port of Kochi,77
4489,Port of Kollam,77
4490,Port of Koper,77
4491,Port of La Spezia,77
4492,Port of LÃ¡zaro CÃ¡rdenas,77
4493,Port of Laem Chabang,77
4494,Port of Las Palmas,77
4495,Port of Latakia,77
4496,Port of Le Havre,77
4497,Port of Limassol,77
4498,Port of Lirquen,77
4499,Port of Livorno/Leghorn,77
4500,"Port of Long Beach, California",77
4501,Port of Luanda,77
4502,"Port of Makassar, Makassar",77
4503,Port of Manila,77
4504,Port of Manzanillo,77
4505,Port of Maputo,77
4506,Port of Marghera,77
4507,Port of Mazatlan,77
4508,Port of Melbourne,77
4509,Port of Mersin,77
4510,"Port of Mobile, Alabama",77
4511,Port of Mombasa,77
4512,Port of Montevideo,77
4513,Port of Montreal,77
4514,Port of Morelos,77
4515,Port of Mundra,77
4516,Port of Muuga,77
4517,Port of Nacala,77
4518,Port of Nagoya,77
4519,Port of Namibe,77
4520,Port of Nanaimo,77
4521,Port of Naples,77
4522,"Port of New Orleans, Louisiana",77
4523,Port of Nhava Sheva (Jawaharlal Nehru Port),77
4524,Port of Ningbo,77
4525,Port of Novorossiysk,77
4526,"Port of Oakland, California",77
4527,Port of Odesa,77
4528,Port of Osaka,77
4529,Port of Palermo,77
4530,Port of ParanaguÃ¡,77
4531,"Port of Piraeus, Athens",77
4532,Port of PloÄ?e,77
4533,Port of Pori,77
4534,Port of Port Elizabeth,77
4535,"Port of Port Lavaca, Texas",77
4536,Port of Prince Rupert,77
4537,Port of Qingdao,77
4538,Port of Quequen,77
4539,Port of Rijeka,77
4540,Port of Rotterdam,77
4541,Port of Saint John,77
4542,Port of Saint Petersburg,77
4543,Port of Salalah,77
4544,Port of Salerno,77
4545,Port of San Antonio,77
4546,"Port of San Juan, Puerto Rico",77
4547,Port of Santa Fe,77
4548,Port of Santa Marta,77
4549,Port of Santos,77
4550,"Port of Savannah, Georgia",77
4551,"Port of Seattle, Washington",77
4552,Port of Shanghai,77
4553,Port of Sharjah,77
4554,"Port of Sines, Sines",77
4555,Port of Singapore,77
4556,Port of Southampton,77
4557,Port of Soyo,77
4558,Port of Split - Adriatic Gate Container Terminal,77
4559,Port of Split - Rijeka Gateway,77
4560,Port of Suzhou,77
4561,"Port of Tacoma, Washington",77
4562,Port of Taichung,77
4563,Port of Talcahuano,77
4564,Port of Tallinn,77
4565,Port of Tanjung Pelepas,77
4566,"Port of Tanjung Priok, Jakarta",77
4567,Port of Taranto,77
4568,Port of Tarragona,77
4569,Port of Tartus,77
4570,Port of Tauranga,77
4571,Port of TekirdaÄŸ,77
4572,Port of Thessaloniki,77
4573,Port of Tianjin,77
4574,"Port of Tilbury, London",77
4575,Port of Tokyo,77
4576,Port of Trieste,77
4577,Port of Tripoli,77
4578,"Port of Trisakti, Banjarmasin",77
4579,Port of Valencia,77
4580,Port of Valletta,77
4581,Port of Valparaiso,77
4582,Port of Veracruz,77
4583,Port of Vigo,77
4584,Port of Visakhapatnam,77
4585,Port of Vizhinjam (Vizhinjam International Seaport),77
4586,Port of Volos,77
4587,"Port of Wilmington, North Carolina",77
4588,Port of Xiamen,77
4589,Port of Yingkou,77
4590,Port of Yokohama,77
4591,Port Said - East Terminal,77
4592,Port Said - West Port,77
4593,"PortMiami, Miami, Florida",77
4594,Ports of Bahia Blanca,77
4595,Ports of Stockholm,77
4596,Portsmouth,77
4597,"Red Hook Marine Terminal, Brooklyn, New York",77
4598,Rheinhafengesellschaft Weil am Rhein mbH,77
4599,Riyadh Dry Port,77
4600,"Royal Portbury Dock, Bristol",77
4601,Saigon Port,77
4602,"Seaforth Dock, Liverpool",77
4603,"Semayang Harbor, Balikpapan",77
4604,Sokhna,77
4605,South Asia Pakistan terminals,77
4606,Tanger-Med,77
4607,Toamasina Autonomous Port,77
4608,"Virginia Inland Port, Front Royal, Virginia",77
4609,"Vostochny Port, Vrangel",77
4610,Aalborg,84
4611,Abu Dhabi,84
4612,Agadir Port,84
4613,"APM Terminals, Portsmouth, Virginia",84
4614,"Bayport Terminal, Houston, Texas",84
4615,Casablanca Port,84
4616,Cayenne (French Guiana),84
4617,"CentrePort Wellington, Wellington Harbour",84
4618,Copenhagen MalmÃ¶ Port,84
4619,Damietta,84
4620,DCT GdaÅ„sk,84
4621,Dublin Port,84
4622,"Dwikora Harbour, Pontianak",84
4623,El-Dekhila,84
4624,Fredericia,84
4625,Freeport of Riga,84
4626,Fujairah Port,84
4627,Gwader Port,84
4628,Hai Phong,84
4629,Havana Harbor,84
4630,"Howland Hook Marine Terminal, Staten Island, New York",84
4631,Jebel Ali,84
4632,Jeddah Seaport,84
4633,Kalundborg,84
4634,Karachi International container terminal,84
4635,Karachi Port,84
4636,LÃ¼beck Hafen-Gesellschaft,84
4637,London Gateway,84
4638,London Thamesport,84
4639,Louisiana International Gulf Transfer Terminal Regional Center,84
4640,"Lyttleton Port, Lyttleton",84
4641,"Malta Freeport, Birzebbuga",84
4642,Manzanillo International Terminal,84
4643,Marseille-Fos Port,84
4644,Muscat,84
4645,"Newport News Marine Terminal, Newport News, Virginia",84
4646,"Norfolk International Terminals, Norfolk, Virginia",84
4647,PAKISTAN INTERNATIONAL BULK TERMINAL LIMITED,84
4648,PEARL TCDT,84
4649,Penang Port,84
4650,"Port Everglades, Florida",84
4651,"Port Jersey Marine Terminal, Jersey City, New Jersey",84
4652,Port Klang,84
4653,Port Metro Vancouver,84
4654,Port Nelson,84
4655,"Port Newark-Elizabeth Marine Terminal, New Jersey",84
4656,Port of Ä°skenderun,84
4657,Port of Ä°zmir,84
4658,Port of Alexandroupoli,84
4659,Port of Algeciras,84
4660,Port of Algiers,84
4661,Port of AliaÄŸa,84
4662,Port of Altamira,84
4663,Port of AmbarlÄ±,84
4664,Port of Amsterdam,84
4665,"Port of Anchorage, Alaska",84
4666,Port of Antalya,84
4667,Port of Antofagasta,84
4668,Port of Antwerp,84
4669,"Port of Apapa, Lagos",84
4670,Port of Aqaba,84
4671,"Port of Arica, Arica",84
4672,Port of Ashdod,84
4673,Port of Balboa,84
4674,Port of Bandar-Abbas,84
4675,Port of Bangkok,84
4676,"Port of Barranquilla, Cartagena",84
4677,Port of Beira,84
4678,Port of Beirut,84
4679,"Port of Belawan, Medan",84
4680,Port of Bergen,84
4681,Port of Bilbao,84
4682,"Port of Boston, Massachusetts",84
4683,Port of Bremen/Bremerhaven,84
4684,Port of Buenaventura,84
4685,Port of Buenos Aires,84
4686,Port of Busan,84
4687,Port of Cabinda,84
4688,"Port of Callao, Lima",84
4689,Port of Cape Town,84
4690,Port of Centro,84
4691,"Port of Charleston, South Carolina",84
4692,Port of Chennai,84
4693,"Port of Cirebon, Cirebon",84
4694,Port of Civitavecchia,84
4695,Port of Colombo,84
4696,Port of ConstanÅ£a,84
4697,Port of Coronel,84
4698,"Port of CristÃ³bal, ColÃ³n",84
4699,Port of Dakar,84
4700,Port of Dalian,84
4701,Port of Dar Es Salaam,84
4702,Port of Djen Djen,84
4703,Port of Djibouti,84
4704,Port of Durban,84
4705,Port of Durres,84
4706,Port of East London,84
4707,Port of Eilat,84
4708,Port of Ensenada,84
4709,Port of Foshan,84
4710,Port of Fremantle,84
4711,Port of Fukuoka,84
4712,"Port of Galveston, Texas",84
4713,Port of Gdynia,84
4714,"Port of Gemlik, Gemlik",84
4715,Port of Germersheim,84
4716,Port of Gioia Tauro,84
4717,Port of Gothenburg,84
4718,Port of Guangzhou,84
4719,Port of Haifa,84
4720,Port of Haldia,84
4721,Port of Halifax,84
4722,Port of Hamad,84
4723,Port of Hamina-Kotka,84
4724,Port of Hazira,84
4725,Port of Helsinki,84
4726,Port of Heraklion,84
4727,Port of Hiroshima,84
4728,Port of Hong Kong,84
4729,"Port of Honolulu, Hawaii",84
4730,"Port of Hueneme, California",84
4731,Port of Ilo,84
4732,Port of Immingham,84
4733,Port of Incheon,84
4734,Port of Iquique,84
4735,Port of Izmit,84
4736,Port of Kakinada,84
4737,Port of Kavala,84
4738,Port of Keelung,84
4739,Port of KlaipÄ—da,84
4740,Port of Kobe,84
4741,Port of Kocaeli,84
4742,Port of Kochi,84
4743,Port of Kollam,84
4744,Port of Koper,84
4745,Port of Krishnapatnam,84
4746,Port of La Plata,84
4747,Port of La Spezia,84
4748,Port of LÃ¡zaro CÃ¡rdenas,84
4749,Port of Laem Chabang,84
4750,Port of Las Palmas,84
4751,Port of Latakia,84
4752,Port of Le Havre,84
4753,"Port of LeixÃµes, Porto",84
4754,Port of Lianyungang,84
4755,Port of Limassol,84
4756,Port of Lirquen,84
4757,Port of Livorno/Leghorn,84
4758,Port of Lobito,84
4759,"Port of Los Angeles, California",84
4760,Port of Luanda,84
4761,Port of Manila,84
4762,Port of Manzanillo,84
4763,Port of Maputo,84
4764,Port of Matarani,84
4765,Port of Mazatlan,84
4766,Port of Melbourne,84
4767,Port of Mersin,84
4768,Port of Mombasa,84
4769,Port of Montevideo,84
4770,Port of Montreal,84
4771,Port of Morelos,84
4772,Port of Mundra,84
4773,Port of Muuga,84
4774,Port of Nacala,84
4775,Port of Nagoya,84
4776,Port of Namibe,84
4777,Port of Naples,84
4778,"Port of New Orleans, Louisiana",84
4779,Port of Ngqura,84
4780,Port of Nhava Sheva (Jawaharlal Nehru Port),84
4781,Port of Novorossiysk,84
4782,Port of Odesa,84
4783,Port of Oslo,84
4784,Port of Pangaon,84
4785,Port of Paramaribo,84
4786,Port of Pipavav,84
4787,"Port of Piraeus, Athens",84
4788,Port of PloÄ?e,84
4789,Port of Pori,84
4790,Port of Port Elizabeth,84
4791,"Port of Port Lavaca, Texas",84
4792,Port of Prince Rupert,84
4793,Port of Rauma,84
4794,Port of Richards Bay,84
4795,Port of Rio Haina (Haina Occidental Port),84
4796,Port of Rotterdam,84
4797,Port of Saint John,84
4798,Port of Saint Petersburg,84
4799,Port of Salalah,84
4800,Port of Samsun,84
4801,Port of San Antonio,84
4802,"Port of San Juan, Puerto Rico",84
4803,Port of Santa Marta,84
4804,"Port of Savannah, Georgia",84
4805,"Port of Seattle, Washington",84
4806,Port of Sepetiba,84
4807,"Port of SetÃºbal, Setubal",84
4808,Port of Shanghai,84
4809,Port of Sharjah,84
4810,Port of Shenzhen,84
4811,Port of Singapore,84
4812,Port of Southampton,84
4813,Port of Soyo,84
4814,Port of Split - Rijeka Gateway,84
4815,Port of Sudan,84
4816,"Port of Tacoma, Washington",84
4817,Port of Taichung,84
4818,Port of Talcahuano,84
4819,Port of Tallinn,84
4820,"Port of Tampa, Florida",84
4821,"Port of Tanjung Mas, Semarang",84
4822,Port of Tanjung Pelepas,84
4823,"Port of Tanjung Priok, Jakarta",84
4824,Port of Tarragona,84
4825,Port of Tauranga,84
4826,Port of TekirdaÄŸ,84
4827,Port of Thessaloniki,84
4828,Port of Tianjin,84
4829,"Port of Tincan, Lagos",84
4830,Port of Tokyo,84
4831,Port of Trieste,84
4832,Port of Tripoli,84
4833,"Port of Trisakti, Banjarmasin",84
4834,Port of Valencia,84
4835,Port of Valletta,84
4836,Port of Valparaiso,84
4837,Port of Veracruz,84
4838,Port of Vigo,84
4839,Port of Visakhapatnam,84
4840,Port of Vitoria,84
4841,Port of Vizhinjam (Vizhinjam International Seaport),84
4842,Port of Volos,84
4843,"Port of Wilmington, North Carolina",84
4844,Port of Xiamen,84
4845,Port of Yalova,84
4846,Port of Yantai,84
4847,Port of Yingkou,84
4848,Port of Yokohama,84
4849,Port of Zeebrugge,84
4850,Port Qasim,84
4851,Port Said - East Terminal,84
4852,Port Said - West Port,84
4853,Ports of Stockholm,84
4854,Portsmouth,84
4855,Qasim Freight Station,84
4856,"Red Hook Marine Terminal, Brooklyn, New York",84
4857,Rheinhafengesellschaft Weil am Rhein mbH,84
4858,Riyadh Dry Port,84
4859,"Royal Portbury Dock, Bristol",84
4860,Sapangar Container Port,84
4861,SOHAR Port,84
4862,Sokhna,84
4863,Tanger-Med,84
4864,"Tenau Port, Kupang",84
4865,Toamasina Autonomous Port,84
4866,"Virginia Inland Port, Front Royal, Virginia",84
4867,"Vostochny Port, Vrangel",84
4868,"Wilmington Marine Terminal, Delaware",84
4869,Aalborg,87
4870,Aarhus,87
4871,Abu Dhabi,87
4872,Agadir Port,87
4873,Alexandria Port,87
4874,"APM Terminals, Portsmouth, Virginia",87
4875,"Bayport Terminal, Houston, Texas",87
4876,Casablanca Port,87
4877,"CentrePort Wellington, Wellington Harbour",87
4878,Copenhagen MalmÃ¶ Port,87
4879,Da Nang,87
4880,Damietta,87
4881,DCT GdaÅ„sk,87
4882,Dublin Port,87
4883,"Dwikora Harbour, Pontianak",87
4884,El-Dekhila,87
4885,Fredericia,87
4886,Freeport of Riga,87
4887,Grangemouth,87
4888,Gwader Port,87
4889,Hai Phong,87
4890,Havana Harbor,87
4891,"Helen Delich Bentley Port of Baltimore, Maryland",87
4892,"Howland Hook Marine Terminal, Staten Island, New York",87
4893,Jebel Ali,87
4894,Jeddah Seaport,87
4895,Kalundborg,87
4896,Karachi International container terminal,87
4897,Karachi Port,87
4898,"Kingston Container Terminal (Port of Kingston), Kingston",87
4899,LÃ¼beck Hafen-Gesellschaft,87
4900,London Gateway,87
4901,London Thamesport,87
4902,Louisiana International Gulf Transfer Terminal Regional Center,87
4903,"Lyttleton Port, Lyttleton",87
4904,"Malta Freeport, Birzebbuga",87
4905,Manzanillo International Terminal,87
4906,Multimodal Caucedo Port,87
4907,Muscat,87
4908,Nantes â€“ Saint Nazaire Port,87
4909,Napier Port,87
4910,"Newport News Marine Terminal, Newport News, Virginia",87
4911,"Norfolk International Terminals, Norfolk, Virginia",87
4912,PAKISTAN INTERNATIONAL BULK TERMINAL LIMITED,87
4913,Pakistan International Container Terminal,87
4914,PEARL TCDT,87
4915,Penang Port,87
